ID_Alumno,Nombre_Apellido,Edad,Genero,Email,Comision,Turno,Fecha_Inscripcion,Actividad,Tipo_Actividad,Fecha_Limite,Fecha_Entrega,Nota,Estado_Entrega
A00453,Catalina Nuñez,24,Femenino,catalina.nuñez453@alumnos.tup.edu.ar,C1,Noche,01-03-2026,Quiz_01,Quiz,2026-03-30,2026-03-30,5.7,A tiempo
A00541,Agustin Cabrera,17,Femenino,agustin.cabrera541@alumnos.tup.edu.ar,B1,Tarde,2026-02-25,TP_04,TP,2026-06-08,,,No entrego
A00379,Valentina Flores,27,Masculino,valentina.flores379@alumnos.tup.edu.ar,C1,Noche,2026-02-14,TP_01,TP,2026-03-16,2026-03-18,6.0,tarde
A00142,Pilar Medina,19,M,pilar.medina142@alumnos.tup.edu.ar,A1,Mañana,2026-02-22,TP_03,TP,2026-05-11,,,
A00127,Mora Rodriguez,21,M,mora.rodriguez127@alumnos.tup.edu.ar,A1,Mañana,2026-02-25,Quiz_02,Quiz,2026-04-27,,,no entregó
A00344,Renata Ramirez,27,Femenino,renata.ramirez344@alumnos.tup.edu.ar,C2,Noche,2026-02-27,TP_01,TP,16/03/2026,2026-03-16,4.9,A tiempo
A00680,Emma Garcia,24,M,emma.garcia680@alumnos.tup.edu.ar,C4,Noche,2026-02-18,Quiz_02,Quiz,27-04-2026,2026-05-06,7.9,TARDE
A00193,VICTORIA SOSA,17,Femenino,victoria.sosa193@alumnos.tup.edu.ar,A1,MAÑANA,2026-03-11,Quiz_01,Quiz,2026-03-30,04/04/2026,6.3,TARDE
A00469,Diego Torres,17,femenino,diego.torres469@alumnos.tup.edu.ar,B2,TARDE,19/02/2026,Quiz_02,Quiz,2026-04-27,,,no entregó
A00516,Pilar Rojas,28,Femenino,pilar.rojas516@alumnos.tup.edu.ar,A1,Mañana,2026-02-24,Parcial_01,Parcial,22-06-2026,18/06/2026,8.2,a tiempo
A00645,Paula Herrera,25,F,paula.herrera645@alumnos.tup.edu.ar,B1,TARDE,2026-03-06,TP_04,TP,2026-06-08,2026-06-03,"8,3",A TIEMPO
A00421,Agustin Luna,22,Masculino,agustin.luna421@alumnos.tup.edu.ar,A2,Mañana,2026-03-08,TP_01,TP,2026-03-16,,,
A00036,Nicolas Vega,17,M,nicolas.vega36@alumnos.tup.edu.ar,C2,Noche,11/03/2026,Quiz_03,Quiz,2026-05-25,22-05-2026,6.6,A tiempo
A00541,Agustin Cabrera,17,Femenino,agustin.cabrera541@alumnos.tup.edu.ar,B1,Tarde,2026-02-25,TP_02,TP,2026-04-13,08/04/2026,5.5,A tiempo
A00577,Emma Medina,17,F,emma.medina577@alumnos.tup.edu.ar,A2,Mañana,2026-02-26,TP_02,TP,13-04-2026,10/04/2026,9.6,A TIEMPO
A00169,Florencia Ortiz,24,F,florencia.ortiz169@alumnos.tup.edu.ar, c1 ,Noche,2026-02-27,TP_02,TP,2026-04-13,17-04-2026,4.6,Tarde
A00509,Catalina Diaz,17,F,catalina.diaz509@alumnos.tup.edu.ar,A3,Mañana,2026-02-19,Quiz_01,Quiz,2026-03-30,2026-03-29,8.1,A TIEMPO
A00605,MANUEL ALVAREZ,17,M,manuel.alvarez605@alumnos.tup.edu.ar,B1,Tarde,2026-02-17,Parcial_01,Parcial,22/06/2026,,,no entregó
A00420,Valentina Vega,19,Masculino,valentina.vega420@alumnos.tup.edu.ar,C1,Noche,2026-02-21,Quiz_02,Quiz,27-04-2026,2026-04-24,5.1,A TIEMPO
A00527,Gabriel Ruiz,27,Femenino,gabriel.ruiz527@alumnos.tup.edu.ar,B1,Tarde,2026-02-19,TP_03,TP,2026-05-11,,,
A00619,Benjamin Martinez,27,F,benjamin.martinez619@alumnos.tup.edu.ar,B2,Tarde,19/02/2026,TP_03,TP,2026-05-11,2026-05-23,6.7,Tarde
A00043,Maximo Martinez,20,M,maximo.martinez43@alumnos.tup.edu.ar,A1,Mañana,2026-02-17,TP_03,TP,11-05-2026,2026-05-07,4.1,A tiempo
A00584,Gabriel Nuñez,19,M,gabriel.nuñez584@alumnos.tup.edu.ar,A2,Mañana,2026-03-04,Parcial_01,Parcial,2026-06-22,19/06/2026,"5,2",A tiempo
A00260,bruno flores,25,F,bruno.flores260@alumnos.tup.edu.ar,A2,Mañana,2026-03-08,TP_01,TP,16/03/2026,2026-03-14,7.2,A tiempo
A00552,Thiago Garcia,26,Masculino,thiago.garcia552@alumnos.tup.edu.ar,A1,Mañana,2026-03-08,Quiz_02,Quiz,27/04/2026,22-04-2026,5.0,A tiempo
A00476,Lucas Ruiz,23,F,lucas.ruiz476@alumnos.tup.edu.ar,B1,Tarde,2026-03-07,TP_04,TP,08/06/2026,04-06-2026,6.7,A TIEMPO
A00212,Diego Sanchez,27,F,diego.sanchez212@alumnos.tup.edu.ar,C3,Noche,2026-03-05,TP_04,TP,2026-06-08,2026-06-04,7.3,A TIEMPO
A00230,Paula Ruiz,17,M,,C4,Noche,2026-02-19,Parcial_01,Parcial,2026-06-22,2026-06-22,7.8,a tiempo
A00655,Emma Fernandez,20,M,emma.fernandez655@alumnos.tup.edu.ar,C2,Noche,2026-02-16,Quiz_03,Quiz,2026-05-25,,,No entrego
A00149,Tomas Garcia,30,F,tomas.garcia149@alumnos.tup.edu.ar,B2,Tarde,24/02/2026,TP_01,TP,2026-03-16,16/03/2026,6.9,A tiempo
A00156,Isabella Martinez,22,M,isabella.martinez156@alumnos.tup.edu.ar,B1,Tarde,2026-02-20,TP_02,TP,2026-04-13,11/04/2026,"7,0",A tiempo
A00046,Ignacio Molina,19,F,ignacio.molina46@alumnos.tup.edu.ar,A3,Mañana,2026-03-04,Parcial_01,Parcial,2026-06-22,,,No entrego
A00652,Tomas Nuñez,23,M,tomas.nuñez652@alumnos.tup.edu.ar,C4,Noche,2026-03-02,TP_03,TP,2026-05-11,2026-05-10,10.0,A tiempo
A00624,Florencia Castro,24,Masculino,florencia.castro624@alumnos.tup.edu.ar,A2,Mañana,08/03/2026,Quiz_01,Quiz,2026-03-30,,,
A00135,Lucas Aguirre,19,F,lucas.aguirre135@alumnos.tup.edu.ar,B1,Tarde,2026-02-23,Quiz_03,Quiz,2026-05-25,2026-05-22,6.0,A tiempo
A00135,Lucas Aguirre,19,F,lucas.aguirre135@alumnos.tup.edu.ar,B1,Tarde,2026-02-23,Parcial_01,Parcial,2026-06-22,2026-06-19,"6,1",A tiempo
A00057,Martina Diaz,22,Masculino,martina.diaz57@alumnos.tup.edu.ar,A1,Mañana,04/03/2026,Quiz_01,Quiz,30/03/2026,2026-03-25,8.6,A TIEMPO
A00328,Bruno Lopez,22,F,bruno.lopez328@alumnos.tup.edu.ar,B2,Tarde,2026-03-08,TP_03,TP,2026-05-11,13/05/2026,"4,9",tarde
A00106,Paula Diaz,28,M,paula.diaz106@alumnos.tup.edu.ar,A1,Mañana,2026-03-06,TP_02,TP,2026-04-13,2026-04-17,"9,5",TARDE
A00642,Pilar Vega,26,Femenino,pilar.vega642@alumnos.tup.edu.ar,C3,Noche,2026-02-22,TP_03,TP,2026-05-11,2026-05-10,7.8,A TIEMPO
A00199,Nicolas Ortiz,18,F,nicolas.ortiz199@alumnos.tup.edu.ar,B2,Tarde,2026-02-27,TP_03,TP,2026-05-11,2026-05-14,3.7,TARDE
A00394,Valentino Suarez,18,femenino,valentino.suarez394@alumnos.tup.edu.ar, c2 ,Noche,2026-03-01,TP_01,TP,16/03/2026,2026-03-17,4.4,TARDE
A00187,valentina medina,29,F,valentina.medina187@alumnos.tup.edu.ar,A1,Mañana,2026-02-19,Quiz_02,Quiz,2026-04-27,,,
A00233,Lucia Luna,19,F,lucia.luna233@alumnos.tup.edu.ar,C4,Noche,11-03-2026,Quiz_03,Quiz,2026-05-25,2026-06-06,7.9,Tarde
A00120,Mateo Ruiz,25,F,mateo.ruiz120@alumnos.tup.edu.ar,B2,Tarde,2026-03-05,Quiz_03,Quiz,2026-05-25,25/05/2026,8.9,a tiempo
A00270,Felipe Rodriguez,23,F,felipe.rodriguez270@alumnos.tup.edu.ar,B1,Tarde,2026-03-02,TP_01,TP,2026-03-16,16/03/2026,4.3,a tiempo
A00338,  Tomas Ortiz ,17,M,tomas.ortiz338@alumnos.tup.edu.ar, b1 ,Tarde,2026-02-15,Quiz_03,Quiz,2026-05-25,23/05/2026,8.7,A TIEMPO
A00189,Felipe Ruiz,23,M,,B1,Tarde,2026-02-26,TP_04,TP,2026-06-08,,,
A00401,Diego Medina,26,M,diego.medina401@alumnos.tup.edu.ar,A1,Mañana,04/03/2026,Quiz_02,Quiz,2026-04-27,2026-04-23,8.9,a tiempo
A00058,DELFINA RAMIREZ,19,F,delfina.ramirez58@alumnos.tup.edu.ar,B2,Tarde,27/02/2026,TP_01,TP,2026-03-16,2026-03-16,6.3,A TIEMPO
A00278,Mateo Alvarez,12,M,mateo.alvarez278@alumnos.tup.edu.ar,A3,Mañana,22-02-2026,TP_03,TP,2026-05-11,2026-05-07,8.8,A tiempo
A00216,Bautista Lopez,23,F,bautista.lopez216@alumnos.tup.edu.ar,A3,Mañana,2026-02-24,TP_02,TP,2026-04-13,2026-04-11,5.4,A tiempo
A00502,Manuel Torres,17,Masculino,manuel.torres502@alumnos.tup.edu.ar,A2,Mañana,2026-03-03,TP_01,TP,2026-03-16,2026-03-18,7.6,tarde
A00160,Maximo Rodriguez,17,M,maximo.rodriguez160@alumnos.tup.edu.ar,A2,Mañana,2026-03-01,TP_04,TP,2026-06-08,2026-06-08,7.3,A TIEMPO
A00460,  Lautaro Fernandez ,95,femenino,lautaro.fernandez460@alumnos.tup.edu.ar,C1,Noche,04-03-2026,Quiz_03,Quiz,2026-05-25,2026-05-23,6.9,a tiempo
A00127,Mora Rodriguez,21,M,mora.rodriguez127@alumnos.tup.edu.ar,A1,Mañana,2026-02-25,TP_04,TP,2026-06-08,,,
A00278,Mateo Alvarez,12,M,mateo.alvarez278@alumnos.tup.edu.ar,A3,Mañana,22-02-2026,Quiz_02,Quiz,2026-04-27,2026-04-24,5.5,A tiempo
A00534,Federico Sanchez,29,Masculino,federico.sanchez534@alumnos.tup.edu.ar,A1,Mañana,2026-02-21,Quiz_01,Quiz,30-03-2026,28/03/2026,4.1,a tiempo
A00393,Delfina Silva,24,M,delfina.silva393@@alumnos.tup.edu.ar,B2,Tarde,22/02/2026,TP_04,TP,2026-06-08,2026-06-07,5.7,a tiempo
A00341,Nicolas Gonzalez,25,M,nicolas.gonzalez341@alumnos.tup.edu.ar,C4,Noche,2026-02-28,Quiz_01,Quiz,30/03/2026,2026-04-06,4.1,tarde
A00559,Felipe Flores,28,F,felipe.flores559@alumnos.tup.edu.ar,C4,Noche,2026-03-01,Quiz_01,Quiz,2026-03-30,28/03/2026,8.7,A TIEMPO
A00039,Emma Perez,23,M,emma.perez39@alumnos.tup.edu.ar,C3,Noche,2026-03-08,TP_02,TP,13/04/2026,2026-04-12,5.9,a tiempo
A00210,Camila Acosta,30,M,camila.acosta210@alumnos.tup.edu.ar,A2,Mañana,22/02/2026,Quiz_01,Quiz,2026-03-30,,,
A00336,  Renata Castro ,24,Masculino,renata.castro336@alumnos.tup.edu.ar,B1,Tarde,17/02/2026,TP_02,TP,2026-04-13,2026-04-12,8.8,A TIEMPO
A00234,Antonella Castro,22,Masculino,antonella.castro234@alumnos.tup.edu.ar,C4,Noche,11/03/2026,Parcial_01,Parcial,22/06/2026,2026-06-21,"7,6",A tiempo
A00050,Lucas Ramirez,17,Masculino,lucas.ramirez50@alumnos.tup.edu.ar,B2,Tarde,2026-02-17,Quiz_03,Quiz,2026-05-25,25/05/2026,9.5,A tiempo
A00281,Victoria Romero,17,F,victoria.romero281@alumnos.tup.edu.ar,C2,Noche,11/03/2026,Quiz_02,Quiz,2026-04-27,2026-04-27,6.3,A TIEMPO
A00474,Lautaro Rodriguez,26,femenino,lautaro.rodriguez474@alumnos.tup.edu.ar,A2,Mañana,2026-03-02,TP_03,TP,2026-05-11,,,NO ENTREGO
A00584,Gabriel Nuñez,19,M,gabriel.nuñez584@alumnos.tup.edu.ar,A2,Mañana,04/03/2026,Quiz_03,Quiz,2026-05-25,,,
A00409,Pilar Torres,23,M,pilar.torres409@alumnos.tup.edu.ar,A1,Mañana,2026-03-10,TP_01,TP,16/03/2026,2026-03-16,8.9,A TIEMPO
A00622,Gabriel Fernandez,17,M,, a3 ,MAÑANA,2026-02-28,Quiz_03,Quiz,25/05/2026,2026-05-25,7.2,a tiempo
A00552,Thiago Garcia,26,Masculino,thiago.garcia552@alumnos.tup.edu.ar,A1,Mañana,2026-03-08,TP_02,TP,13/04/2026,2026-04-12,6.4,A TIEMPO
A00158,Nicolas Torres,26,M,nicolas.torres158@alumnos.tup.edu.ar,C2,Noche,2026-02-17,TP_03,TP,2026-05-11,06/05/2026,8.4,A tiempo
A00470,Valentina Sosa,21,F,valentina.sosa470@alumnos.tup.edu.ar, b1 ,Tarde,26/02/2026,Quiz_01,Quiz,30/03/2026,28/03/2026,2.8,a tiempo
A00682,Gabriel Ortiz,17,Masculino,gabriel.ortiz682@alumnos.tup.edu.ar,A3,Mañana,04/03/2026,Quiz_03,Quiz,25-05-2026,,,no entregó
A00602,Renata Perez,23,M,renata.perez602@alumnos.tup.edu.ar,C2,Noche,2026-03-05,Quiz_03,Quiz,2026-05-25,2026-05-22,7.6,a tiempo
A00232,Catalina Ortiz,18,M,catalina.ortiz232@alumnos.tup.edu.ar,C1,Noche,2026-03-06,TP_03,TP,2026-05-11,2026-05-08,4.9,A TIEMPO
A00287,Federico Medina,20,Femenino,federico.medina287@alumnos.tup.edu.ar,C4,Noche,22/02/2026,TP_03,TP,11/05/2026,2026-05-07,8.0,A tiempo
A00182,Lucia Silva,19,F,lucia.silva182@alumnos.tup.edu.ar,A1,Mañana,2026-02-16,TP_04,TP,2026-06-08,2026-06-15,8.8,tarde
A00089,Maximo Silva,21,M,maximo.silva89@alumnos.tup.edu.ar,A1,Mañana,2026-02-17,TP_02,TP,2026-04-13,2026-04-11,7.5,A TIEMPO
A00195,Joaquin Nuñez,23,F,joaquin.nuñez195@alumnos.tup.edu.ar,C3,Noche,2026-03-04,Quiz_02,Quiz,2026-04-27,09-05-2026,"6,5",Tarde
A00597,Manuel Rodriguez,18,M,manuel.rodriguez597@alumnos.tup.edu.ar,C2,Noche,2026-03-07,Quiz_02,Quiz,2026-04-27,2026-04-23,7.8,A tiempo
A00072,Bautista Nuñez,25,Masculino,bautista.nuñez72@alumnos.tup.edu.ar,C3,Noche,2026-02-15,Quiz_03,Quiz,25/05/2026,,,No entrego
A00430,Felipe Sanchez,25,femenino,felipe.sanchez430@alumnos.tup.edu.ar,C4,Noche,2026-02-26,TP_04,TP,2026-06-08,2026-06-06,6.5,A tiempo
A00564,Diego Ruiz,19,F,diego.ruiz564@alumnos.tup.edu.ar,B1,Tarde,08-03-2026,TP_02,TP,2026-04-13,2026-04-10,"5,6",A tiempo
A00112,Lucia Acosta,32,F,lucia.acosta112@alumnos.tup.edu.ar,B2,Tarde,03/03/2026,TP_03,TP,2026-05-11,2026-05-15,"7,3",TARDE
A00257,LAUTARO TORRES,23,M,lautaro.torres257@alumnos.tup.edu.ar,A3,Mañana,2026-03-09,TP_02,TP,2026-04-13,2026-04-12,6.9,a tiempo
A00087,Bautista Silva,19,M,bautista.silva87@alumnos.tup.edu.ar,C3,Noche,2026-03-09,TP_03,TP,2026-05-11,09/05/2026,6.5,a tiempo
A00325,Catalina Suarez,23,M,catalina.suarez325@alumnos.tup.edu.ar,C2,Noche,2026-02-19,TP_02,TP,2026-04-13,2026-04-12,6.3,A tiempo
A00174,Federico Silva,18,Masculino,federico.silva174@alumnos.tup.edu.ar, c1 ,Noche,2026-03-08,TP_01,TP,2026-03-16,2026-03-12,"7,6",a tiempo
A00225,  Valentino Sanchez ,20,M,valentino.sanchez225@alumnos.tup.edu.ar,C1,Noche,2026-02-22,Quiz_03,Quiz,25/05/2026,,,No entrego
A00499,Bruno Vega,21,M,bruno.vega499@alumnos.tup.edu.ar,B1,Tarde,28-02-2026,TP_01,TP,16/03/2026,2026-03-15,7.1,A tiempo
A00323,Sofia Sosa,28,M,sofia.sosa323@alumnos.tup.edu.ar,B2,Tarde,2026-03-02,Quiz_02,Quiz,2026-04-27,2026-04-23,8.1,a tiempo
A00480,Ignacio Herrera,17,M,ignacio.herrera480@alumnos.tup.edu.ar,C1,Noche,2026-03-01,Parcial_01,Parcial,2026-06-22,21/06/2026,7.4,a tiempo
A00407,Mia Fernandez,28,M,mia.fernandez407@alumnos.tup.edu.ar,A1,Mañana,2026-03-05,TP_02,TP,2026-04-13,,,NO ENTREGO
A00290,Julieta Suarez,18,M,julieta.suarez290@alumnos.tup.edu.ar,A1,Mañana,2026-02-24,Quiz_02,Quiz,27-04-2026,2026-04-27,8.3,A TIEMPO
A00690,Olivia Rodriguez,20,F,olivia.rodriguez690@alumnos.tup.edu.ar,C2,Noche,2026-02-23,Quiz_02,Quiz,27-04-2026,2026-05-07,3.3,TARDE
A00292,Mateo Gonzalez,26,F,mateo.gonzalez292@@alumnos.tup.edu.ar,B1,Tarde,10/03/2026,TP_03,TP,2026-05-11,,,No entrego
A00066,Bruno Torres,29,F,bruno.torres66@alumnos.tup.edu.ar,B1,Tarde,2026-02-18,Quiz_01,Quiz,2026-03-30,2026-03-30,4.9,a tiempo
A00096,Renata Torres,25,M,renata.torres96@alumnos.tup.edu.ar,C2,Noche,27-02-2026,Quiz_02,Quiz,2026-04-27,,,no entregó
A00172,Agustin Sanchez,23,M,agustin.sanchez172@alumnos.tup.edu.ar,C3,Noche,2026-03-02,Quiz_01,Quiz,2026-03-30,08/04/2026,7.4,TARDE
A00306,Ignacio Gonzalez,19,Masculino,ignacio.gonzalez306@alumnos.tup.edu.ar,A3,Mañana,17-02-2026,TP_03,TP,2026-05-11,,,
A00235,Lucia Silva,17,M,lucia.silva235@alumnos.tup.edu.ar,C1,Noche,2026-02-27,TP_03,TP,11/05/2026,,,
A00599,Federico Fernandez,17,X,federico.fernandez599@alumnos.tup.edu.ar,B2,Tarde,2026-02-15,TP_01,TP,16/03/2026,16-03-2026,8.6,A TIEMPO
A00537,Manuel Sosa,24,M,manuel.sosa537@@alumnos.tup.edu.ar,B2,Tarde,2026-02-28,Quiz_02,Quiz,2026-04-27,,,NO ENTREGO
A00498,Lucia Sosa,17,X,lucia.sosa498@alumnos.tup.edu.ar,A3,Mañana,2026-03-10,TP_03,TP,2026-05-11,2026-05-22,5.9,TARDE
A00266,Ignacio Silva,17,F,ignacio.silva266@alumnos.tup.edu.ar,C4,NOCHE,2026-02-26,TP_04,TP,2026-06-08,2026-06-09,5.5,TARDE
A00630,Isabella Herrera,24,M,isabella.herrera630@alumnos.tup.edu.ar,C4,Noche,2026-02-27,Quiz_02,Quiz,2026-04-27,2026-04-26,7.3,a tiempo
A00660,Sofia Flores,31,Femenino,sofia.flores660@alumnos.tup.edu.ar,C1,Noche,2026-03-01,TP_03,TP,11/05/2026,,,NO ENTREGO
A00179,Lucas Rodriguez,20,Masculino,lucas.rodriguez179@alumnos.tup.edu.ar,A3,Mañana,2026-03-04,Quiz_01,Quiz,2026-03-30,,,No entrego
A00586,Felipe Lopez,22,F,felipe.lopez586@alumnos.tup.edu.ar,B1,Tarde,2026-03-09,Parcial_01,Parcial,2026-06-22,2026-06-19,7.7,A TIEMPO
A00374,Mora Ruiz,20,F,mora.ruiz374@alumnos.tup.edu.ar,A2,Mañana,2026-03-04,TP_01,TP,2026-03-16,2026-03-16,5.9,A tiempo
A00397,camila benitez,17,F,camila.benitez397@alumnos.tup.edu.ar,C3,Noche,2026-03-03,TP_01,TP,2026-03-16,,,no entregó
A00035,Valentino Medina,20,F,valentino.medina35@alumnos.tup.edu.ar,B1,Tarde,2026-03-04,TP_02,TP,2026-04-13,,,
A00015,Guadalupe Lopez,17,F,guadalupe.lopez15@alumnos.tup.edu.ar,C1,Noche,2026-02-19,TP_02,TP,2026-04-13,13/04/2026,8.8,A tiempo
A00566,Paula Gonzalez,19,M,paula.gonzalez566@alumnos.tup.edu.ar,C2,Noche,2026-02-25,Parcial_01,Parcial,2026-06-22,,,NO ENTREGO
A00211,Valentina Garcia,21,Femenino,valentina.garcia211@@alumnos.tup.edu.ar,A1,Mañana,18/02/2026,Quiz_01,Quiz,30/03/2026,2026-03-26,5.1,A tiempo
A00616,Martina Garcia,35,F,martina.garcia616@alumnos.tup.edu.ar,B1,TARDE,2026-02-22,Quiz_03,Quiz,2026-05-25,24-05-2026,7.1,a tiempo
A00271,  Paula Molina ,30,M,paula.molina271@alumnos.tup.edu.ar, a3 ,Mañana,2026-03-09,TP_02,TP,13/04/2026,08/04/2026,5.6,A TIEMPO
A00009,Catalina Herrera,20,Femenino,catalina.herrera9@alumnos.tup.edu.ar,A3,Mañana,03/03/2026,Quiz_01,Quiz,2026-03-30,2026-03-25,5.6,A TIEMPO
A00127,Mora Rodriguez,21,M,mora.rodriguez127@alumnos.tup.edu.ar,A1,Mañana,25-02-2026,Quiz_01,Quiz,2026-03-30,,,No entrego
A00579,Lucas Benitez,19,F,lucas.benitez579@alumnos.tup.edu.ar,A1,Mañana,06/03/2026,Quiz_03,Quiz,2026-05-25,25/05/2026,7.7,A tiempo
A00320,Camila Cabrera,19,Masculino,camila.cabrera320@alumnos.tup.edu.ar,A1,Mañana,20-02-2026,Parcial_01,Parcial,2026-06-22,,,NO ENTREGO
A00428,Joaquin Torres,34,M,joaquin.torres428@alumnos.tup.edu.ar,B1,Tarde,2026-03-07,TP_04,TP,2026-06-08,05/06/2026,5.8,A TIEMPO
A00169,Florencia Ortiz,24,F,florencia.ortiz169@alumnos.tup.edu.ar, c1 ,Noche,2026-02-27,Parcial_01,Parcial,2026-06-22,2026-06-21,"6,0",A TIEMPO
A00199,Nicolas Ortiz,18,F,nicolas.ortiz199@alumnos.tup.edu.ar,B2,Tarde,2026-02-27,TP_02,TP,2026-04-13,16/04/2026,4.5,Tarde
A00263,Joaquin Luna,21,M,joaquin.luna263@alumnos.tup.edu.ar,A3,Mañana,2026-02-17,TP_02,TP,13/04/2026,10/04/2026,7.5,A tiempo
A00093,Martina Medina,20,F,martina.medina93@alumnos.tup.edu.ar,C3,Noche,2026-03-02,TP_03,TP,2026-05-11,2026-05-08,5.8,A TIEMPO
A00259,Agustin Castro,18,Masculino,agustin.castro259@alumnos.tup.edu.ar,C3,Noche,2026-02-21,TP_04,TP,2026-06-08,06-06-2026,5.2,a tiempo
A00032,Federico Herrera,22,F,federico.herrera32@alumnos.tup.edu.ar,A2,Mañana,2026-03-05,TP_02,TP,2026-04-13,2026-04-09,5.9,A tiempo
A00665,Bruno Ramirez,20,Masculino,bruno.ramirez665@alumnos.tup.edu.ar,B1,Tarde,2026-02-22,Quiz_02,Quiz,2026-04-27,2026-04-27,8.4,A tiempo
A00681,Antonella Herrera,24,F,antonella.herrera681@alumnos.tup.edu.ar,A3,Mañana,25-02-2026,Quiz_02,Quiz,27/04/2026,,,no entregó
A00238,Olivia Castro,17,F,olivia.castro238@alumnos.tup.edu.ar,C2,Noche,04/03/2026,TP_03,TP,2026-05-11,,,NO ENTREGO
A00208,Thiago Sosa,23,Masculino,thiago.sosa208@alumnos.tup.edu.ar,B2,Tarde,2026-03-02,Parcial_01,Parcial,2026-06-22,,,
A00506,Renata Rojas,18,F,renata.rojas506@alumnos.tup.edu.ar,A3,Mañana,2026-02-15,Quiz_02,Quiz,2026-04-27,2026-04-23,6.9,a tiempo
A00474,Lautaro Rodriguez,26,femenino,lautaro.rodriguez474@alumnos.tup.edu.ar,A2,Mañana,2026-03-02,Quiz_03,Quiz,2026-05-25,,,No entrego
A00236,Valentino Silva,17,F,valentino.silva236@alumnos.tup.edu.ar,C2,Noche,05-03-2026,Quiz_02,Quiz,2026-04-27,,,
A00056,Victoria Rodriguez,18,M,victoria.rodriguez56@alumnos.tup.edu.ar,B1,Tarde,08/03/2026,TP_01,TP,2026-03-16,11/03/2026,"7,7",A TIEMPO
A00463,Maximo Ortiz,19,F,maximo.ortiz463@alumnos.tup.edu.ar,A2,Mañana,2026-03-03,TP_02,TP,2026-04-13,2026-04-09,7.7,A TIEMPO
A00614,Ignacio Gonzalez,17,M,ignacio.gonzalez614@alumnos.tup.edu.ar,A2,Mañana,2026-02-27,Quiz_01,Quiz,30/03/2026,2026-03-28,6.7,A TIEMPO
A00258,Bruno Sanchez,24,M,bruno.sanchez258@alumnos.tup.edu.ar,A1,Mañana,2026-02-15,Quiz_03,Quiz,25/05/2026,,,no entregó
A00591,Lucia Sanchez,17,F,lucia.sanchez591@alumnos.tup.edu.ar,C1,Noche,2026-03-04,Quiz_01,Quiz,30/03/2026,,,NO ENTREGO
A00350,Pilar Gonzalez,21,Masculino,pilar.gonzalez350@alumnos.tup.edu.ar,C4,Noche,2026-02-27,TP_01,TP,2026-03-16,2026-03-24,5.1,Tarde
A00520,Camila Torres,26,F,camila.torres520@alumnos.tup.edu.ar,C4,Noche,2026-03-10,Quiz_01,Quiz,2026-03-30,,,NO ENTREGO
A00078,  Florencia Ruiz ,18,M,florencia.ruiz78@alumnos.tup.edu.ar,A2,Mañana,2026-02-24,Quiz_03,Quiz,2026-05-25,,,No entrego
A00341,Nicolas Gonzalez,25,M,nicolas.gonzalez341@alumnos.tup.edu.ar,C4,Noche,2026-02-28,TP_04,TP,08-06-2026,,,No entrego
A00512,Bautista Ortiz,24,M,bautista.ortiz512@alumnos.tup.edu.ar,B2,Tarde,2026-02-20,TP_03,TP,2026-05-11,2026-05-07,7.9,A tiempo
A00196,Manuel Martinez,25,Femenino,manuel.martinez196@alumnos.tup.edu.ar,A3,Mañana,2026-02-19,Quiz_03,Quiz,2026-05-25,22-05-2026,10.0,A TIEMPO
A00345,Lucia Castro,20,F,lucia.castro345@alumnos.tup.edu.ar,C4,Noche,2026-03-07,Quiz_02,Quiz,27/04/2026,,,No entrego
A00039,Emma Perez,23,M,emma.perez39@alumnos.tup.edu.ar,C3,Noche,2026-03-08,TP_01,TP,2026-03-16,2026-03-14,7.7,A TIEMPO
A00496,Valentina Silva,23,M,valentina.silva496@alumnos.tup.edu.ar,C1,Noche,2026-02-24,TP_03,TP,2026-05-11,2026-05-09,"8,7",a tiempo
A00472,Mora Sanchez,27,Femenino,mora.sanchez472@alumnos.tup.edu.ar,C4,Noche,19-02-2026,Quiz_03,Quiz,25/05/2026,,,no entregó
A00146,  Camila Gonzalez ,17,F,camila.gonzalez146@alumnos.tup.edu.ar,B2,Tarde,2026-02-27,Quiz_03,Quiz,25/05/2026,2026-05-25,"7,4",A tiempo
A00103,Manuel Ramirez,20,Masculino,manuel.ramirez103@alumnos.tup.edu.ar,A1,Mañana,06-03-2026,Parcial_01,Parcial,2026-06-22,2026-06-22,7.1,A TIEMPO
A00194,Agustin Garcia,22,Masculino,agustin.garcia194@alumnos.tup.edu.ar,A3,Mañana,2026-02-23,Parcial_01,Parcial,2026-06-22,2026-07-01,6.3,TARDE
A00027,Joaquin Sosa,22,M,joaquin.sosa27@alumnos.tup.edu.ar,A3,Mañana,2026-03-06,TP_02,TP,2026-04-13,20/04/2026,"1,7",tarde
A00552,Thiago Garcia,26,Masculino,thiago.garcia552@alumnos.tup.edu.ar,A1,Mañana,08/03/2026,TP_04,TP,2026-06-08,,,no entregó
A00322,Federico Suarez,25,M,federico.suarez322@alumnos.tup.edu.ar,B2,Tarde,2026-03-03,Quiz_03,Quiz,2026-05-25,25/05/2026,8.6,a tiempo
A00528,Santino Herrera,33,F,santino.herrera528@alumnos.tup.edu.ar,A3,Mañana,01/03/2026,TP_01,TP,2026-03-16,13/03/2026,5.9,A tiempo
